taxon,EOK05_S_2020-02-07,EOK05_S_2020-02-21,EOK05_S_2020-02-26,EOK05_S_2020-03-10,EOK05_S_2020-03-23,EOK05_S_2020-04-17,EOK05_S_2020-04-27,EOK05_S_2020-05-11,EOK05_S_2020-05-22,EOK05_S_2020-05-27,EOK05_S_2020-06-09,EOK05_S_2020-06-18,EOK05_S_2020-07-02,EOK05_S_2020-07-17,EOK05_S_2020-07-27,EOK05_S_2020-08-06,EOK05_S_2020-09-02,EOK05_S_2020-09-16,EOK05_S_2020-09-29,EOK05_S_2020-10-29,EOK05_S_2020-11-19,EOK05_S_Wi2021
PB19,0,1.89980432015502e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaciobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92141484647661e-05,0.000180554301706238,0,0.00107402278058845,8.6539626494972e-06,0,0,0
Oleispira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thioalkalispira-Sulfurivermis,7.1763467610755e-05,0,1.62106082220205e-05,0.000308375477981991,0.00163035773356647,3.18522057652492e-05,0.00025206377213435,3.15781163653588e-05,3.41728462563647e-05,0.000114194358798675,9.63112780506597e-05,0.000294204177699323,0.000100996498788042,0.000301053687907677,7.84282969295322e-05,0.000428816466552316,9.66557123526e-05,0.00016958254430344,6.05777385464804e-05,0.00441006362058994,0.000410015307238137,0.00127572511734264
Milano-WF1B-44,0.000111632060727841,0.000303968691224804,0.000518739463104656,9.25126433945973e-05,0.000307168848353102,0.000159261028826246,0.000138635074673892,0.000173679640009473,6.83456925127294e-05,0.000274066461116821,0.00078975248001541,0.000128714327743454,0.00016832749798007,0.000125439036628199,0.00145092349319635,0.000677078631398393,0.0006282621302919,0.000141318786919533,0.00151444346366201,0.000240987083092346,0.000191340476711131,9.628114093152e-05
Nitrosomonas,2.39211558702516e-05,0.000303968691224804,0.000210737906886266,0.000154187738990995,5.90709323755966e-05,1.59261028826246e-05,2.5206377213435e-05,1.57890581826794e-05,8.54321156409117e-05,2.28388717597351e-05,0.000115573533660792,0.000110326566637246,0.000134661998384056,7.52634219769192e-05,0.000235284890788597,0.00408504107610364,0.0003382949932341,0.000141318786919533,0.000121155477092961,4.81974166184692e-05,0.000136671769079379,7.221085569864e-05
B2M28,0.00043058080566453,0.00332465756027129,0.00338801711840228,0.00138768965091896,0.00236283729502386,0.00101927058448798,0.000983048711323965,0.00137364806189311,0.000495506270717288,0.0026036313806098,0.00504671096985457,0.00152618417181524,0.00323188796121734,0.00150526843953838,0.00815654288067135,0.00555204477746682,0.0059765448804691,0.00525705887340663,0.00687124634370078,0.00443416232889917,0.00278810408921933,0.00368275364063064
Desulfuromusa,0.000279080151819603,0.00165282975853487,0.000632213720658799,0.00222030344147033,0.00152403005529039,0.00119445771619685,0.00127292204927847,0.00135785900371043,0.000478419847589106,0.000799360511590727,0.00119425984782818,0.000514857310973816,0.00154861298141664,0.000827897641746111,0.00149013764166111,0.00293400740272637,0.0033024035053805,0.00344817840083661,0.00151444346366201,0.00200019278966647,0.00136671769079379,0.00081838969791792
Cyclobacteriaceae,0.000598028896756291,0.0040465832019302,0.00299896252107379,0.00271370420624152,0.00302443173763055,0.00164038859691034,0.00244501858970319,0.0031420225783532,0.00126439531148549,0.00322028091812264,0.00581720119425985,0.00228008237716976,0.00508349043899811,0.00243351731058705,0.00811732873220658,0.0117360296109055,0.0103743797925124,0.00802690709702948,0.00673278294130883,0.00474744553691922,0.00319811939645747,0.00182934167769888
Sva0996 marine group,0,1.89980432015502e-05,3.2421216444041e-05,0,0,0,0,0,0,2.28388717597351e-05,0,3.67755222124154e-05,0,2.50878073256397e-05,0,0.000383677891125756,4.83278561763e-05,0,8.6539626494972e-06,0,0,0
Portibacter,1.59474372468344e-05,0.000132986302410852,1.62106082220205e-05,3.08375477981991e-05,3.5442559425358e-05,1.59261028826246e-05,5.041275442687e-05,0.000157890581826794,5.1259269384547e-05,4.56777435194701e-05,0.000173360300491188,5.51632833186231e-05,6.7330999192028e-05,2.50878073256397e-05,0.000431355633112427,0.000789925069964792,0.0003866228494104,0.000423956360758599,0.000285580767433408,0.000216888374783112,0.000136671769079379,2.407028523288e-05
Paludibacteraceae,0.00551781328740471,0.00241275148659688,0.00212358967708468,0.000709263599358579,0.000980577477434904,0.00539894887720975,0.00875921608166866,0.00599984210941817,0.00524553190035198,0.000936393742149138,0.00159876721564095,0.00240879670491321,0.00252491246970105,0.00945810336176618,0.00101956786008392,0.000428816466552316,0.0075874734196791,0.00302422204007801,0.00275196012254011,0.00137362637362637,0.00579488300896567,0.00113130340594536
Candidatus Electrothrix,7.97371862341722e-06,0.0041985675475426,0.00314485799507197,0.000770938694954977,0.00102783422333538,0.00020703933747412,0.000415905224021678,0.000994710665508802,8.54321156409117e-05,9.13554870389403e-05,0.000731965713185014,0.000128714327743454,0.00208726097495287,0.00097842448569995,0.00592133641817968,0.000767355782251512,0.0007088085572524,0.00302422204007801,0.00197310348408536,7.22961249277039e-05,0.00084736496829215,0.00122758454687688
Chitinophagales,0.000175421809715179,0.000303968691224804,0.000470107638438594,0.000647588503762181,0.000200841170077028,0.000191113234591495,0.00020165101770748,0.000236835872740191,0.000102518538769094,4.56777435194701e-05,0,0,0.000201992997576084,2.50878073256397e-05,3.92141484647661e-05,0.000406247178839036,0.0001772021393131,5.65275147678132e-05,2.59618879484916e-05,9.63948332369385e-05,0.000191340476711131,0
Woeseia,0.00057410774088604,0.00303968691224804,0.00186421994553236,0.00206611570247934,0.00289447568640423,0.000716674629718108,0.00149977944419938,0.00241572590194995,0.00160612377404914,0.00226104830421377,0.00371761533275547,0.00159973521624007,0.0038378669539456,0.000903161063723031,0.00572526567585585,0.00753814209623544,0.0070558670017398,0.00551143268986179,0.00451736850303754,0.0037593984962406,0.00276076973540345,0.00223853652665784
Desulfosarcina,0.000303001307689854,0.0038186066835116,0.00262611853196732,0.00228197853706673,0.00503284343840083,0.00111482720178372,0.00118469972903145,0.0011526012473356,0.000751802617640023,0.0021468539454151,0.00938071848213426,0.00209620476610768,0.00276057096687315,0.00165579528349222,0.00796047213834752,0.0169043964972465,0.0129679747406405,0.0170713094598796,0.0142703844090209,0.0101214574898785,0.00287010715066696,0.00387531592249368
Muriicola,2.39211558702516e-05,0,0,0,0,0,0,0,0,0,0,0,3.3665499596014e-05,0,0,0,6.44371415684e-05,0,1.73079252989944e-05,0,0,0
Halieaceae,0.00147513794533219,0.0122347398217984,0.0112501621060822,0.00641420994202541,0.00529275554085346,0.00332855550246855,0.00257105047577037,0.00401042077840057,0.00134982742712641,0.00870161014045906,0.0113454685543677,0.00586569579288026,0.0147791543226501,0.00408931259407928,0.0174502960668209,0.0139252505190936,0.0105193633610413,0.010881546592804,0.0132578707790297,0.012531328320802,0.00839164662147387,0.00404380791912384
Kiloniellaceae,0,1.89980432015502e-05,0,6.16750955963982e-05,9.45134918009546e-05,0,0,1.57890581826794e-05,0,2.28388717597351e-05,0,3.67755222124154e-05,0,2.50878073256397e-05,3.92141484647661e-05,0,6.44371415684e-05,5.65275147678132e-05,3.46158505979888e-05,2.40987083092346e-05,5.46687076317516e-05,9.628114093152e-05
Desulfococcus,7.97371862341722e-05,0.000968900203279062,0.000907794060433147,0.000400888121376588,0.00107509096923586,0.000238891543239369,0.000315079715167937,0.00025262493092287,0.00022212350066637,0.00107342697270755,0.00165655398247135,0.000809061488673139,0.00154861298141664,0.000526843953838434,0.00117642445394298,0.0021215130450483,0.0009343385527418,0.0012718690822758,0.00150578950101251,0.000963948332369385,0.000355346599606385,0.0004814057046576
MBMPE27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOC36,0,1.89980432015502e-05,0,0,0,0,0,0,0,0,3.85245112202639e-05,0,3.3665499596014e-05,0,0.000117642445394298,0,0,0,8.6539626494972e-06,2.40987083092346e-05,0,0
NS9 marine group,4.78423117405033e-05,0.000189980432015502,0.000210737906886266,0.000154187738990995,0.000118141864751193,0.000159261028826246,0.000239460583527632,0.000236835872740191,0.000102518538769094,6.85166152792052e-05,5.77867668303958e-05,5.51632833186231e-05,6.7330999192028e-05,2.50878073256397e-05,0,6.77078631398393e-05,1.61092853921e-05,2.82637573839066e-05,8.6539626494972e-06,9.63948332369385e-05,8.20030614476274e-05,0
Ignavibacteria,6.37897489873377e-05,0,0,0,0,0,0,0,0,2.28388717597351e-05,3.85245112202639e-05,0,0,7.52634219769192e-05,0,0,0,5.65275147678132e-05,4.3269813247486e-05,0,0,0
Desulfatiglans,0.000119605779351258,0.000873909987271311,0.000502528854882635,0.000770938694954977,0.00152403005529039,0.000127408823060997,0.000327682903774655,0.000473671745480382,0.000170864231281823,0.000525294050473907,0.00252335548492729,0.000533245072080023,0.000774306490708322,0.000577019568489714,0.00258813379867456,0.00677078631398393,0.0032379663638121,0.00604844408015602,0.00397216885611922,0.00865143628301523,0.00120271156789853,0.0032494885064388
BSV26,0,0,0,0,0,0,0,0,1.70864231281823e-05,0,0,0,0,0,0,0,1.61092853921e-05,0,0,0,0,0
Novosphingobium,0.000462475680158199,0.000645933468852708,0.000826741019323045,0.00200444060688294,0.00164217192004159,0.00168816690555821,0.00095784233411053,0.0048314518038999,0.00322933397122646,0.00484184081306384,0.00308196089762111,0.00823771697558105,0.00188526797737678,0.00153035624686402,0.000627426375436257,0.000135415726279679,0.0008215735549971,0.000141318786919533,0.00145386572511553,0.001951995373048,0.00120271156789853,0.00175713082200024
Cycloclasticaceae,3.98685931170861e-05,3.79960864031005e-05,3.2421216444041e-05,0.000154187738990995,0.000413496526629176,7.96305144131231e-05,0.000113428697460457,1.57890581826794e-05,3.41728462563647e-05,9.13554870389403e-05,0.000154098044881056,0.000165489849955869,0.000370320495556154,0.000175614651279478,0.000274499039253363,0.000609370768258554,0.0003060764224499,0.00101749526582064,0.000294234730082905,0.00387989203778677,0.000464684014869888,0.00043326513419184
Omnitrophales,0,0,1.62106082220205e-05,0,2.36283729502386e-05,0,0,0,1.70864231281823e-05,0,0.000115573533660792,0,0,0,0,4.51385754265595e-05,8.05464269605e-05,0.000226110059071253,0.000138463402391955,0.000337381916329285,8.20030614476274e-05,7.221085569864e-05
Desulfuromonadaceae,7.97371862341722e-05,0.000132986302410852,0.000113474257554143,0.00107931417293697,0.000578895137280847,7.96305144131231e-05,0.000441111601235112,0.000394726454566985,0.000546765540101835,6.85166152792052e-05,0.000231147067321583,0.000165489849955869,0.000201992997576084,2.50878073256397e-05,0.000156856593859064,0.000157985013992958,0.0002899671370578,0.000310901331222973,7.78856638454748e-05,0.00031328320802005,0.00032801224579051,0.00033698399326032
SAR92 clade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silvanigrellales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[Eubacterium] brachy group,0.000606002615379708,0.000208978475217053,0.000291790947996369,0.000400888121376588,0.000567080950805728,0.000461856983596114,0.000378095658201525,0.000363148338201626,0.00199911150599733,0.0043622245061094,0.000558605412693826,0.00134230656075316,0.00242391597091301,0.000326141495233317,0.00019607074232383,0.000157985013992958,1.61092853921e-05,0,2.59618879484916e-05,7.22961249277039e-05,8.20030614476274e-05,0
NS11-12 marine group,0.00014352693522151,0.000227976518418603,8.10530411101024e-05,0.000801776242753176,0.000366239780728699,6.37044115304985e-05,0.000478921167055265,0.00213152285466172,0.00194785223661279,0.000388260819915496,9.63112780506597e-05,0.000275816416593116,0.00016832749798007,7.52634219769192e-05,0,0,4.83278561763e-05,0,1.73079252989944e-05,0.000433776749566223,0.00032801224579051,0.00459742447948008
Chromatiales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92141484647661e-05,2.25692877132798e-05,0,0,8.6539626494972e-06,0,0,0
MSBL5,0,0,0,0,0,6.37044115304985e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zixibacteria,0,0,0,6.16750955963982e-05,0.000543452577855489,1.59261028826246e-05,0,3.15781163653588e-05,1.70864231281823e-05,0,0.000134835789270924,0.0002390408943807,0,0.000150526843953838,0.000117642445394298,0.000270831452559357,4.83278561763e-05,0.00016958254430344,0.000467313983072849,0.00171100828995566,0,0.00031291370802744
Lentimonas,7.97371862341722e-06,0,0,0,0,0,0,1.57890581826794e-05,0,0,0,0,0,0,0,0,6.44371415684e-05,5.65275147678132e-05,1.73079252989944e-05,0,2.73343538158758e-05,0
Pseudahrensia,1.59474372468344e-05,0,3.2421216444041e-05,0,2.36283729502386e-05,0,0,0,0,0,0,0,3.3665499596014e-05,0,0,0,0,0,8.6539626494972e-06,0,0,0
Subgroup 10,7.97371862341722e-06,0,6.4842432888082e-05,0,0,0,0,0,0,2.28388717597351e-05,9.63112780506597e-05,0,3.3665499596014e-05,0,0,0,4.83278561763e-05,5.65275147678132e-05,6.05777385464804e-05,0,2.73343538158758e-05,0
Sandaracinaceae,7.97371862341722e-06,0.000341964777627904,0.000534950071326676,0.000123350191192796,0.000378053967203818,0.000143334925943622,0.00010082550885374,0.000221046814557512,0,0.000365421948155761,0.000616392179524222,0.000257428655486908,0.000370320495556154,0.000326141495233317,0.000980353711619152,0.000925340796244471,0.0005316064179393,0.000508747632910319,0.00112501514443464,0.000530171582803162,0.000437349661054013,0.00021663256709592
Sutterellaceae,2.39211558702516e-05,5.69941296046507e-05,4.86318246660615e-05,0.000154187738990995,9.45134918009546e-05,0,5.041275442687e-05,0.000773663850951291,0.000461333424460923,0.000388260819915496,0.000288933834151979,0.000386142983230362,0.000235658497172098,2.50878073256397e-05,3.92141484647661e-05,9.02771508531191e-05,6.44371415684e-05,0,0.000121155477092961,4.81974166184692e-05,2.73343538158758e-05,4.814057046576e-05
Christensenellaceae R-7 group,0.00737568972666093,0.00220377301137983,0.00283685643885359,0.000616750955963982,0.0014058881905392,0.00299410734193343,0.00548238704392211,0.00432620194205416,0.00466459351399378,0.00810779947470595,0.00448810555716074,0.00564504265960577,0.00276057096687315,0.00318615153035625,0.00239206305635073,0.00169269657849598,0.0007732456988208,0.000508747632910319,0.00135001817332156,0.000771158665895508,0.00172206429040017,0.00021663256709592
Defluviimonas,3.18948744936689e-05,0.000151984345612402,6.4842432888082e-05,6.16750955963982e-05,2.36283729502386e-05,0,1.26031886067175e-05,4.73671745480382e-05,3.41728462563647e-05,9.13554870389403e-05,0.000231147067321583,5.51632833186231e-05,0.00016832749798007,0.000100351229302559,0.000392141484647661,0.000361108603412476,0.0001933114247052,0.00016958254430344,0.000605777385464804,2.40987083092346e-05,0.000136671769079379,0
Luteolibacter,0.00121997894938283,0.00609837186769763,0.010277525612761,0.00712347354138399,0.00235102310854875,0.0020066889632107,0.000995651899930682,0.00303149917107445,0.00228958069917643,0.00628068973392714,0.00508523548107483,0.0050014710208885,0.00319822246162133,0.00253386853988961,0.00278420454099839,0.00176040444163582,0.0007410271280366,0.000621802662445946,0.00137598006127006,0.00281954887218045,0.00155805816750492,0.00122758454687688
Blastocatellales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225692877132798,0,0,0,0,0,0
Varunaivibrio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73079252989944e-05,0,0,0
OM190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.814057046576e-05
Nanoarchaeia,2.39211558702516e-05,1.89980432015502e-05,1.62106082220205e-05,3.08375477981991e-05,2.36283729502386e-05,1.59261028826246e-05,0,7.8945290913397e-05,1.70864231281823e-05,0,0.000211884811711451,3.67755222124154e-05,0,0.000100351229302559,0.000470569781577193,0.000699647919111673,0.0005316064179393,0.00146971538396314,0.000406736244526369,0.000265085791401581,0,0
Oleiphilus,0.00187382387650305,0.00533845013963562,0.00308001556218389,0.00144936474651536,0.00233920892207363,0.00183150183150183,0.00366752788455479,0.00588931870213942,0.00341728462563647,0.00203265958661642,0.00298564961957045,0.00121359223300971,0.00999865338001616,0.00439036628198695,0.0064703344966864,0.0058003069423129,0.0072008505702687,0.0102597439303581,0.00312408051646849,0.00253036437246964,0.00511152416356877,0.00031291370802744
Pseudomonas,0.00295824960928779,0.0136975891483177,0.00745687978212943,0.0564943875663007,0.0335050328434384,0.005303392259914,0.0146070955951856,0.0314833820162627,0.0233913132624816,0.00874728788397853,0.0137917750168545,0.0107568402471315,0.0139711823323458,0.00699949824385349,0.00223520646249167,0.00268574523788029,0.0195727817514015,0.00432435487973771,0.00910396870727106,0.0269905533063428,0.018696698010059,0.0937537609820676
RBG-16-55-12,0,1.89980432015502e-05,0,0,1.18141864751193e-05,1.59261028826246e-05,0,0,0,0,1.92622556101319e-05,0,6.7330999192028e-05,0,0,2.25692877132798e-05,0,0,2.59618879484916e-05,0,0,0
Ekhidna,7.97371862341722e-06,0,1.62106082220205e-05,9.25126433945973e-05,2.36283729502386e-05,0,1.26031886067175e-05,4.73671745480382e-05,0,2.28388717597351e-05,1.92622556101319e-05,0,0,0,7.84282969295322e-05,0,0,2.82637573839066e-05,1.73079252989944e-05,4.81974166184692e-05,0,0
Nitrospira,3.18948744936689e-05,0.000208978475217053,0.000178316690442225,0.000400888121376588,0.000236283729502386,6.37044115304985e-05,3.78095658201525e-05,0.00112102313097024,0.000905580425793664,0.000365421948155761,0.000404507367812771,0.000147102088849662,0.00016832749798007,0.000175614651279478,0.000235284890788597,0.0062516926965785,0.0002094207100973,0.00025437381645516,0.000129809439742458,0.000289184499710815,0.000246009184342882,0.0002407028523288
Bacillales,0,1.89980432015502e-05,4.86318246660615e-05,3.08375477981991e-05,7.08851188507159e-05,0,0,7.8945290913397e-05,1.70864231281823e-05,4.56777435194701e-05,0,1.83877611062077e-05,0,0,0,6.77078631398393e-05,4.83278561763e-05,0,2.59618879484916e-05,0.000120493541546173,0,0
